id,cod_municipio,cod_vereda,departamento,municipio,vereda,vigencia,fuente,descripcion,seudonimos,area_ha,cod_dpto,observaciones
3419,15696,15696006,BOYACÁ,SANTA SOFÍA,MATA DE RAMO,1995,POT,NULL,1,"564,905088",15,
3420,15696,15696004,BOYACÁ,SANTA SOFÍA,GUATOQUE,1995,POT,NULL,1,"479,6329024",15,
3421,15696,15696009,BOYACÁ,SANTA SOFÍA,SALITRILLO,1995,POT,NULL,1,"886,1448621",15,
3422,15696,15696008,BOYACÁ,SANTA SOFÍA,PUENTECITAS,1995,POT,NULL,1,"623,4941376",15,
3423,15696,15696007,BOYACÁ,SANTA SOFÍA,PANTANILLO,1995,POT,NULL,1,"626,1335719",15,
3424,15696,15696010,BOYACÁ,SANTA SOFÍA,SOROCOTA,1995,POT,NULL,1,"917,5931005",15,
3425,15720,15720004,BOYACÁ,SATIVANORTE,HATO,INDF,ESRI,NULL,1,"1650,088333",15,
3426,15720,15720003,BOYACÁ,SATIVANORTE,ZARACUTA,INDF,ESRI,NULL,1,"595,8012562",15,
3428,15720,15720001,BOYACÁ,SATIVANORTE,TOPACHOQUE,INDF,ESRI,NULL,1,"729,3180393",15,
3429,15720,15720008,BOYACÁ,SATIVANORTE,BATAN,INDF,ESRI,NULL,1,"1076,488402",15,
3430,15720,15720005,BOYACÁ,SATIVANORTE,ESTANCIA,INDF,ESRI,NULL,1,"1647,688414",15,
3431,15720,15720007,BOYACÁ,SATIVANORTE,OCAVITA,INDF,ESRI,NULL,1,"1348,049226",15,
3432,15720,15720002,BOYACÁ,SATIVANORTE,TEQUITA,INDF,ESRI,NULL,1,"7634,723638",15,
3433,15720,15720006,BOYACÁ,SATIVANORTE,DATAL,INDF,ESRI,NULL,1,"843,1131463",15,
3434,15723,15723006,BOYACÁ,SATIVASUR,TUNJOS,2011,POT,NULL,1,"1393,517058",15,
3435,15723,15723001,BOYACÁ,SATIVASUR,CALDERA,2011,POT,NULL,1,"1341,488742",15,
3436,15723,15723003,BOYACÁ,SATIVASUR,MOBACON,2011,POT,NULL,1,"170,8564578",15,
3437,15723,15723002,BOYACÁ,SATIVASUR,BURA,2011,POT,NULL,1,"266,2332197",15,
3438,15723,15723005,BOYACÁ,SATIVASUR,TOBACHIA,2011,POT,NULL,1,"651,0721559",15,
3439,15723,15723004,BOYACÁ,SATIVASUR,TICUAQUITA,2011,POT,NULL,1,"1651,048239",15,
3440,15740,15740005,BOYACÁ,SIACHOQUE,JURUVITA,1997,CATASTRO IGAC,NULL,1,"464,5213705",15,
3441,15740,15740009,BOYACÁ,SIACHOQUE,TOCAVITA,1997,CATASTRO IGAC,NULL,1,"1757,044253",15,
3442,15740,15740006,BOYACÁ,SIACHOQUE,SAN JOSE,1997,CATASTRO IGAC,NULL,1,"2143,351536",15,
3443,15740,15740003,BOYACÁ,SIACHOQUE,FIRAYA,1997,CATASTRO IGAC,NULL,1,"1407,199288",15,
3444,15740,15740008,BOYACÁ,SIACHOQUE,SIACHOQUE ARRIBA,1997,CATASTRO IGAC,NULL,1,"941,3979831",15,
3445,15740,15740010,BOYACÁ,SIACHOQUE,TURGA,1997,CATASTRO IGAC,NULL,1,"509,611609",15,
3446,15740,15740007,BOYACÁ,SIACHOQUE,SIACHOQUE ABAJO,1997,CATASTRO IGAC,NULL,1,"475,9974834",15,
3447,15740,15740002,BOYACÁ,SIACHOQUE,CORMECHOQUE ARRIBA,1997,CATASTRO IGAC,NULL,1,"1935,489986",15,
3448,15740,15740004,BOYACÁ,SIACHOQUE,GUATICHA,1997,CATASTRO IGAC,NULL,1,"780,3269172",15,
3449,15740,15740001,BOYACÁ,SIACHOQUE,CORMECHOQUE ABAJO,1997,CATASTRO IGAC,NULL,1,"1461,18998",15,
3450,15753,15753035,BOYACÁ,SOATÁ,JABONERA,2017,http://www.dapboyaca.gov.co,NULL,1,"810,1110618",15,
3451,15753,15753004,BOYACÁ,SOATÁ,CHORRERA,2017,http://www.dapboyaca.gov.co,NULL,1,"1535,922235",15,
3452,15753,15753020,BOYACÁ,SOATÁ,LLANO GRANDE,2017,http://www.dapboyaca.gov.co,NULL,1,"888,0791224",15,
3453,15753,15753034,BOYACÁ,SOATÁ,MOLINOS,2017,http://www.dapboyaca.gov.co,NULL,1,"5345,868421",15,
3454,15753,15753018,BOYACÁ,SOATÁ,LAGUNA,2017,http://www.dapboyaca.gov.co,NULL,1,"780,1654462",15,
3455,15753,15753010,BOYACÁ,SOATÁ,ESPINAL,2017,http://www.dapboyaca.gov.co,NULL,1,"432,5873914",15,
3456,15753,15753005,BOYACÁ,SOATÁ,COSTA,2017,http://www.dapboyaca.gov.co,NULL,1,"730,3260191",15,
3457,15753,15753012,BOYACÁ,SOATÁ,HATILLO,2017,http://www.dapboyaca.gov.co,NULL,1,"1519,674126",15,
3459,15755,15755035,BOYACÁ,SOCOTÁ,PUEBLO VIEJO,2005,EOT SOCOTÁ,NULL,1,"22222,87918",15,
3460,15755,15755027,BOYACÁ,SOCOTÁ,LA ROMANZA,2005,EOT SOCOTÁ,NULL,1,"4549,86047",15,
3461,15755,15755006,BOYACÁ,SOCOTÁ,COMEZA BAHO,2005,EOT SOCOTÁ,NULL,1,"682,9792372",15,
3462,15755,15755007,BOYACÁ,SOCOTÁ,COMEZA HOYADA,2005,EOT SOCOTÁ,NULL,1,"1302,551182",15,
3463,15755,15755001,BOYACÁ,SOCOTÁ,APOSENTOS,2005,EOT SOCOTÁ,NULL,1,"246,6959374",15,
3464,15755,15755003,BOYACÁ,SOCOTÁ,CHIPA VIEJO,2005,EOT SOCOTÁ,NULL,1,"7333,787283",15,
3466,15755,15755010,BOYACÁ,SOCOTÁ,COSCATIVA TABOR,2005,EOT SOCOTÁ,NULL,1,"326,2229109",15,
3467,15755,15755020,BOYACÁ,SOCOTÁ,GUATATAMO,2005,EOT SOCOTÁ,NULL,1,"281,4130945",15,
3468,15755,15755008,BOYACÁ,SOCOTÁ,CORRAL DE PIEDRA,2005,EOT SOCOTÁ,NULL,1,"657,9858052",15,
3469,15755,15755036,BOYACÁ,SOCOTÁ,SAN JOSE DE PARPA,2005,EOT SOCOTÁ,NULL,1,"185,3547953",15,
3470,15755,15755022,BOYACÁ,SOCOTÁ,HATO COCHIA,2005,EOT SOCOTÁ,NULL,1,"112,0747006",15,
3471,15755,15755023,BOYACÁ,SOCOTÁ,HATO PARPA,2005,EOT SOCOTÁ,NULL,1,"851,3349525",15,
3472,15755,15755002,BOYACÁ,SOCOTÁ,CENTRO COCHIA,2005,EOT SOCOTÁ,NULL,1,"259,7469591",15,
3473,15755,15755009,BOYACÁ,SOCOTÁ,COSCATIVA JORDÁN,2005,EOT SOCOTÁ,NULL,1,"222,6237273",15,
3474,15755,15755037,BOYACÁ,SOCOTÁ,SAN PEDRO,2005,EOT SOCOTÁ,NULL,1,"237,9245799",15,
3475,15755,15755024,BOYACÁ,SOCOTÁ,LA ESTANCIA,2005,EOT SOCOTÁ,NULL,1,"424,0188851",15,
3476,15755,15755011,BOYACÁ,SOCOTÁ,EL CARDON,2005,EOT SOCOTÁ,NULL,1,"2379,214323",15,
3477,15755,15755028,BOYACÁ,SOCOTÁ,LA VEGA,2005,EOT SOCOTÁ,NULL,1,"42,11685972",15,
3478,15755,15755021,BOYACÁ,SOCOTÁ,GUITA,2005,EOT SOCOTÁ,NULL,1,"609,9435373",15,
3479,15755,15755019,BOYACÁ,SOCOTÁ,GUARCA,2005,EOT SOCOTÁ,NULL,1,"365,1744127",15,
3480,15755,15755017,BOYACÁ,SOCOTÁ,FRAY LUIS,2005,EOT SOCOTÁ,NULL,1,"939,5254131",15,
3481,15755,15755005,BOYACÁ,SOCOTÁ,COMAITA,2005,EOT SOCOTÁ,NULL,1,"234,3126721",15,
3483,15755,15755012,BOYACÁ,SOCOTÁ,EL MORRO,2005,EOT SOCOTÁ,NULL,1,"542,6453644",15,
3484,15755,15755034,BOYACÁ,SOCOTÁ,PUEBLO NUEVO,2005,EOT SOCOTÁ,NULL,1,"234,1166363",15,
3485,15755,15755038,BOYACÁ,SOCOTÁ,SAN RAFAEL,2005,EOT SOCOTÁ,NULL,1,"298,4763669",15,
3486,15755,15755016,BOYACÁ,SOCOTÁ,FRAILEJONAL,2005,EOT SOCOTÁ,NULL,1,"872,6856939",15,
3487,15755,15755029,BOYACÁ,SOCOTÁ,LOS MORTIÑOS,2005,EOT SOCOTÁ,NULL,1,"1003,857168",15,
3488,15755,15755032,BOYACÁ,SOCOTÁ,MOTAVITA,2005,EOT SOCOTÁ,NULL,1,"416,0632054",15,
3489,15755,15755004,BOYACÁ,SOCOTÁ,CHUSVITA,2005,EOT SOCOTÁ,NULL,1,"407,1412514",15,
3490,15755,15755031,BOYACÁ,SOCOTÁ,MAUSA,2005,EOT SOCOTÁ,NULL,1,"586,77107",15,
3491,15755,15755033,BOYACÁ,SOCOTÁ,PEÑA BLANCA,2005,EOT SOCOTÁ,NULL,1,"628,3581637",15,
3492,15755,15755014,BOYACÁ,SOCOTÁ,EL PLAYÓN,2005,EOT SOCOTÁ,NULL,1,"299,2147727",15,
3493,15755,15755018,BOYACÁ,SOCOTÁ,GUAQUIRA,2005,EOT SOCOTÁ,NULL,1,"376,6876044",15,
3494,15755,15755015,BOYACÁ,SOCOTÁ,EL VERDE,2005,EOT SOCOTÁ,NULL,1,"990,0343624",15,
3495,15757,15757007,BOYACÁ,SOCHA,LA LAJA,2008,CATASTRO IGAC,NULL,1,"1855,387665",15,
3496,15757,15757002,BOYACÁ,SOCHA,ANARAY,2008,CATASTRO IGAC,NULL,1,"545,8524421",15,
3497,15757,15757008,BOYACÁ,SOCHA,MORTIÑO,2008,CATASTRO IGAC,NULL,1,"3122,674073",15,
3498,15757,15757013,BOYACÁ,SOCHA,SOCURA,2008,CATASTRO IGAC,NULL,1,"119,2678424",15,
3499,15757,15757003,BOYACÁ,SOCHA,BISVITA,2008,CATASTRO IGAC,NULL,1,"605,9005384",15,
3500,15757,15757015,BOYACÁ,SOCHA,WAITA,2008,CATASTRO IGAC,NULL,1,"558,1950039",15,
3501,15757,15757004,BOYACÁ,SOCHA,BOCHE,2008,CATASTRO IGAC,NULL,1,"451,921162",15,
3502,15757,15757014,BOYACÁ,SOCHA,SORAQUI,2008,CATASTRO IGAC,NULL,1,"291,0492059",15,
3503,15757,15757005,BOYACÁ,SOCHA,CURITAL,2008,CATASTRO IGAC,NULL,1,"2084,447777",15,
3504,15757,15757006,BOYACÁ,SOCHA,LA CHAPA,2008,CATASTRO IGAC,CON CENTRO POBLADO,1,"841,1748225",15,
3505,15757,15757012,BOYACÁ,SOCHA,SOCHUELO,2008,CATASTRO IGAC,NULL,1,"261,1109955",15,
3506,15757,15757009,BOYACÁ,SOCHA,POSO,2008,CATASTRO IGAC,NULL,1,"396,7192342",15,
3507,15757,15757011,BOYACÁ,SOCHA,SAGRA ARRIBA,2008,CATASTRO IGAC,NULL,1,"916,6153552",15,
3508,15757,15757010,BOYACÁ,SOCHA,SAGRA ABAJO,2008,CATASTRO IGAC,NULL,1,"564,1679207",15,
3509,15757,15757001,BOYACÁ,SOCHA,ALTO,2008,CATASTRO IGAC,NULL,1,"2328,161627",15,
3510,15759,15759008,BOYACÁ,SOGAMOSO,LAS CINTAS,INDF,ESRI,NULL,1,"1819,486028",15,
3511,15759,15759003,BOYACÁ,SOGAMOSO,LAS CAÑAS,INDF,ESRI,NULL,1,"4011,403131",15,
3512,15759,15759012,BOYACÁ,SOGAMOSO,PEDREGAL,INDF,ESRI,NULL,1,"1156,188351",15,
3513,15759,15759005,BOYACÁ,SOGAMOSO,PILAR Y CEIBITA,INDF,ESRI,NULL,1,"1436,069086",15,
3514,15759,15759006,BOYACÁ,SOGAMOSO,SEGUNDA CHORRERA,INDF,ESRI,NULL,1,"1596,749238",15,
3516,15759,15759016,BOYACÁ,SOGAMOSO,PRIMERA CHORRERA,INDF,ESRI,NULL,1,"1446,485041",15,
3517,15759,15759013,BOYACÁ,SOGAMOSO,VILLITA Y MALPASO II,INDF,ESRI,NULL,1,"235,9718867",15,
3518,15759,15759001,BOYACÁ,SOGAMOSO,VILLITA Y MALPASO I,INDF,ESRI,NULL,1,"171,9775344",15,
3520,15759,15759009,BOYACÁ,SOGAMOSO,MONQUIRA,INDF,ESRI,NULL,1,"1226,528304",15,
3521,15759,15759007,BOYACÁ,SOGAMOSO,MORCA,INDF,ESRI,NULL,1,"850,7330026",15,
3522,15759,15759010,BOYACÁ,SOGAMOSO,LA RAMADA,INDF,ESRI,NULL,1,"259,2547798",15,
3524,15759,15759015,BOYACÁ,SOGAMOSO,LA MANGA,INDF,ESRI,NULL,1,"196,0179984",15,
3525,15759,15759011,BOYACÁ,SOGAMOSO,SAN JOSE,INDF,ESRI,NULL,1,"543,4189573",15,
3526,15761,15761014,BOYACÁ,SOMONDOCO,SABANETA,INDF,DESCONOCIDA,NULL,1,"774,2935567",15,
3527,15761,15761007,BOYACÁ,SOMONDOCO,COBAVITA,INDF,DESCONOCIDA,NULL,1,"385,9013779",15,
3528,15761,15761012,BOYACÁ,SOMONDOCO,RESGUARDO,INDF,DESCONOCIDA,NULL,1,"401,805403",15,
3529,15761,15761013,BOYACÁ,SOMONDOCO,RICHA,INDF,DESCONOCIDA,NULL,1,"130,0061318",15,
3530,15761,15761016,BOYACÁ,SOMONDOCO,SAN SEBASTIAN,INDF,DESCONOCIDA,NULL,1,"1038,172444",15,
3531,15761,15761010,BOYACÁ,SOMONDOCO,GUADUAS,INDF,DESCONOCIDA,NULL,1,"171,3425183",15,
3532,15761,15761017,BOYACÁ,SOMONDOCO,ZARZAL,INDF,DESCONOCIDA,NULL,1,"154,1966277",15,
3533,15761,15761005,BOYACÁ,SOMONDOCO,CABRERA,INDF,DESCONOCIDA,NULL,1,"208,1843838",15,
3534,15761,15761001,BOYACÁ,SOMONDOCO,BARRERAS,INDF,DESCONOCIDA,NULL,1,"148,684539",15,
3535,15761,15761003,BOYACÁ,SOMONDOCO,BOYA I,INDF,DESCONOCIDA,NULL,1,"421,3863695",15,
3536,15761,15761015,BOYACÁ,SOMONDOCO,SAN ANTONIO,INDF,DESCONOCIDA,NULL,1,"344,8179414",15,
3537,15761,15761006,BOYACÁ,SOMONDOCO,CAYOS,INDF,DESCONOCIDA,NULL,1,"119,6970136",15,
3538,15761,15761011,BOYACÁ,SOMONDOCO,PANCUPA,INDF,DESCONOCIDA,NULL,1,"243,1310528",15,
3539,15761,15761002,BOYACÁ,SOMONDOCO,BOHÓRQUEZ,INDF,DESCONOCIDA,NULL,1,"202,8068389",15,
3540,15761,15761004,BOYACÁ,SOMONDOCO,BOYA II,INDF,DESCONOCIDA,NULL,1,"552,1892752",15,
3541,15762,15762006,BOYACÁ,SORA,LLAMNO DE SORA,2006,EOT SORA,NULL,1,"663,8792852",15,
3542,15762,15762007,BOYACÁ,SORA,PIEDRA GORDA,2006,EOT SORA,NULL,1,"267,6340074",15,
3543,15762,15762003,BOYACÁ,SORA,CHICACANECA,2006,EOT SORA,NULL,1,"442,458247",15,
3544,15762,15762005,BOYACÁ,SORA,CHUSCAL Y GAVILAN,2006,EOT SORA,NULL,1,"395,9141032",15,
3545,15762,15762008,BOYACÁ,SORA,QUEBRADA HONDA,2006,EOT SORA,NULL,1,"706,2804195",15,
3546,15762,15762002,BOYACÁ,SORA,CASA BLANCA,2006,EOT SORA,NULL,1,"689,6792808",15,
3547,15762,15762001,BOYACÁ,SORA,CAITOQUE,2006,EOT SORA,NULL,1,"491,4104057",15,
3548,15762,15762009,BOYACÁ,SORA,SALITRE,2006,EOT SORA,NULL,1,"616,6307198",15,
3549,15762,15762004,BOYACÁ,SORA,CHONE,2006,EOT SORA,NULL,1,"475,1227576",15,
3550,15763,15763013,BOYACÁ,SOTAQUIRÁ,CORTADERA CHIQUITA,2009,CATASTRO IGAC,NULL,1,"469,9934375",15,
3551,15763,15763010,BOYACÁ,SOTAQUIRÁ,CEDRO,2009,CATASTRO IGAC,NULL,1,"394,3517387",15,
3553,15763,15763005,BOYACÁ,SOTAQUIRÁ,BOSIGAS CENTRO,2009,CATASTRO IGAC,NULL,1,"397,7265154",15,
3554,15763,15763014,BOYACÁ,SOTAQUIRÁ,CORTADERA GRANDE,2009,CATASTRO IGAC,NULL,1,"680,0758212",15,
3555,15763,15763002,BOYACÁ,SOTAQUIRÁ,ANGOSTURAS,2009,CATASTRO IGAC,NULL,1,"481,6410555",15,
3556,15763,15763006,BOYACÁ,SOTAQUIRÁ,BOSIGAS NORTE,2009,CATASTRO IGAC,NULL,1,"680,8005557",15,
3557,15763,15763016,BOYACÁ,SOTAQUIRÁ,ESPINAL,2009,CATASTRO IGAC,NULL,1,"488,7856261",15,
3558,15763,15763023,BOYACÁ,SOTAQUIRÁ,MONTE VARGAS,2009,CATASTRO IGAC,NULL,1,"485,0592515",15,
3559,15763,15763027,BOYACÁ,SOTAQUIRÁ,SOCONSUCA DE BLANCOS,2009,CATASTRO IGAC,NULL,1,"530,205371",15,
3560,15763,15763024,BOYACÁ,SOTAQUIRÁ,MORAL,2009,CATASTRO IGAC,NULL,1,"593,9300776",15,
3561,15763,15763017,BOYACÁ,SOTAQUIRÁ,GAUNZA ABAJO,2009,CATASTRO IGAC,NULL,1,"148,9003337",15,
3563,15763,15763011,BOYACÁ,SOTAQUIRÁ,CHONQUIRA,2009,CATASTRO IGAC,NULL,1,"642,437638",15,
3564,15763,15763021,BOYACÁ,SOTAQUIRÁ,LLANO GRANDE,2009,CATASTRO IGAC,NULL,1,"1221,584844",15,
3565,15763,15763018,BOYACÁ,SOTAQUIRÁ,GAUNZA ARRIBA,2009,CATASTRO IGAC,NULL,1,"132,2886888",15,
3566,15763,15763009,BOYACÁ,SOTAQUIRÁ,CATOBA,2009,CATASTRO IGAC,NULL,1,"731,3459852",15,
3567,15763,15763015,BOYACÁ,SOTAQUIRÁ,EL SALITRE,2009,CATASTRO IGAC,NULL,1,"401,14064",15,
3568,15763,15763026,BOYACÁ,SOTAQUIRÁ,SIATOCA,2009,CATASTRO IGAC,NULL,1,"335,9295183",15,
3569,15763,15763029,BOYACÁ,SOTAQUIRÁ,SOTAQUIRA,2009,CATASTRO IGAC,NULL,1,"567,0643444",15,
3570,15763,15763007,BOYACÁ,SOTAQUIRÁ,CARRENO,2009,CATASTRO IGAC,NULL,1,"1213,863221",15,
3571,15763,15763022,BOYACÁ,SOTAQUIRÁ,MONTE REDONDO,2009,CATASTRO IGAC,NULL,1,"380,811013",15,
3572,15763,15763032,BOYACÁ,SOTAQUIRÁ,TOMA,2009,CATASTRO IGAC,NULL,1,"1418,272414",15,
3573,15763,15763020,BOYACÁ,SOTAQUIRÁ,GUAGUANI,2009,CATASTRO IGAC,NULL,1,"840,5397515",15,
3574,15763,15763030,BOYACÁ,SOTAQUIRÁ,TIERRA NEGRA,2009,CATASTRO IGAC,NULL,1,"356,6749908",15,
3575,15763,15763001,BOYACÁ,SOTAQUIRÁ,AMEZQUITAS,2009,CATASTRO IGAC,NULL,1,"622,6341357",15,
3576,15763,15763025,BOYACÁ,SOTAQUIRÁ,PUEBLO VIEJO,2009,CATASTRO IGAC,NULL,1,"836,1001423",15,
3577,15763,15763008,BOYACÁ,SOTAQUIRÁ,CARRIZAL,2009,CATASTRO IGAC,NULL,1,"2763,383094",15,
3578,15763,15763012,BOYACÁ,SOTAQUIRÁ,CORRIZAL ALTO,2009,CATASTRO IGAC,NULL,1,"1525,384784",15,
3579,15763,15763003,BOYACÁ,SOTAQUIRÁ,AVENDANOS,2009,CATASTRO IGAC,NULL,1,"8553,811806",15,
3580,15764,15764003,BOYACÁ,SORACÁ,CRUZ BLANCA,1997,CATASTRO IGAC,NULL,1,"182,2666986",15,
3581,15764,15764009,BOYACÁ,SORACÁ,FAITOQUE,1997,CATASTRO IGAC,NULL,1,"485,0474214",15,
3582,15764,15764010,BOYACÁ,SORACÁ,ROSAL,1997,CATASTRO IGAC,NULL,1,"996,1776516",15,
3583,15764,15764006,BOYACÁ,SORACÁ,QUEBRADA GRANDE,1997,CATASTRO IGAC,NULL,1,"348,3662147",15,
3584,15764,15764007,BOYACÁ,SORACÁ,QUEBRADA VIEJA,1997,CATASTRO IGAC,NULL,1,"639,6225231",15,
3585,15764,15764001,BOYACÁ,SORACÁ,ALTO NEGRO,1997,CATASTRO IGAC,NULL,1,"323,6164537",15,
3586,15764,15764008,BOYACÁ,SORACÁ,ROMUNGUIRA,1997,CATASTRO IGAC,NULL,1,"437,3546442",15,
3587,15764,15764004,BOYACÁ,SORACÁ,OTRO LADO,1997,CATASTRO IGAC,NULL,1,"737,8796985",15,
3588,15764,15764002,BOYACÁ,SORACÁ,CHAINE,1997,CATASTRO IGAC,NULL,1,"507,8405634",15,
3589,15764,15764005,BOYACÁ,SORACÁ,PUENTE HAMACA,1997,CATASTRO IGAC,NULL,1,"881,6600455",15,
3590,15774,15774005,BOYACÁ,SUSACÓN,HATO,1994,CATASTRO IGAC,NULL,1,"2139,534733",15,
3591,15774,15774001,BOYACÁ,SUSACÓN,CARDONAL,1994,CATASTRO IGAC,NULL,1,"572,4274583",15,
3592,15774,15774007,BOYACÁ,SUSACÓN,TOBAL,1994,CATASTRO IGAC,NULL,1,"426,5445337",15,
3593,15774,15774008,BOYACÁ,SUSACÓN,TOCHUPA,1994,CATASTRO IGAC,NULL,1,"2144,156043",15,
3594,15774,15774006,BOYACÁ,SUSACÓN,SALITRE,1994,CATASTRO IGAC,NULL,1,"939,2214156",15,
3596,15774,15774004,BOYACÁ,SUSACÓN,GUAYACANAL,1994,CATASTRO IGAC,NULL,1,"1812,611873",15,
3597,15774,15774003,BOYACÁ,SUSACÓN,GUANTIVA,1994,CATASTRO IGAC,NULL,1,"5991,427241",15,
3598,15776,15776008,BOYACÁ,SUTAMARCHÁN,CARRIZAL,INDF,ESRI,NULL,1,"1219,729387",15,
3599,15776,15776003,BOYACÁ,SUTAMARCHÁN,ROA,INDF,ESRI,NULL,1,"1175,60805",15,
3601,15776,15776007,BOYACÁ,SUTAMARCHÁN,CAÑON ALTO,INDF,ESRI,NULL,1,"1420,685578",15,
3602,15776,15776004,BOYACÁ,SUTAMARCHÁN,VOLCAN,INDF,ESRI,NULL,1,"1006,676647",15,
3603,15776,15776002,BOYACÁ,SUTAMARCHÁN,PEDREGAL,INDF,ESRI,NULL,1,"1836,554121",15,
3604,15776,15776006,BOYACÁ,SUTAMARCHÁN,VALLES,INDF,ESRI,NULL,1,"601,9364836",15,
3605,15776,15776001,BOYACÁ,SUTAMARCHÁN,ERMITAÑO,INDF,ESRI,NULL,1,"723,9125478",15,
3606,15776,15776005,BOYACÁ,SUTAMARCHÁN,RESGUARDO ALTO,INDF,ESRI,NULL,1,"1384,187342",15,
3607,15778,15778002,BOYACÁ,SUTATENZA,GAQUE,2009,EOT,NULL,1,"484,9856301",15,
3608,15778,15778007,BOYACÁ,SUTATENZA,SALITRE,2009,EOT,NULL,1,"282,9913702",15,
3609,15778,15778008,BOYACÁ,SUTATENZA,SIGUIQUE,2009,EOT,NULL,1,"530,3347345",15,
3610,15778,15778006,BOYACÁ,SUTATENZA,PIEDRA LARGA,2009,EOT,NULL,1,"512,1774385",15,
3611,15778,15778001,BOYACÁ,SUTATENZA,BOQUERON,2009,EOT,NULL,1,"353,7108592",15,
3612,15778,15778003,BOYACÁ,SUTATENZA,GUAMO,2009,EOT,NULL,1,"311,990725",15,
3613,15778,15778005,BOYACÁ,SUTATENZA,PARAMO,2009,EOT,NULL,1,"806,971185",15,
3614,15778,15778004,BOYACÁ,SUTATENZA,IRSON,2009,EOT,NULL,1,"788,1096401",15,
3615,15790,15790001,BOYACÁ,TASCO,CANELAS,INDF,ESRI,NULL,1,"1314,052422",15,
3616,15790,15790002,BOYACÁ,TASCO,SANTA BARBARA,INDF,ESRI,NULL,1,"10524,53975",15,
3617,15790,15790005,BOYACÁ,TASCO,CENTRO URBANO,INDF,ESRI,NULL,1,"1780,670878",15,
3618,15790,15790006,BOYACÁ,TASCO,SAN ISIDRO,INDF,ESRI,NULL,1,"1624,002548",15,
3619,15790,15790004,BOYACÁ,TASCO,PEDREGAL,INDF,ESRI,NULL,1,"4169,139016",15,
3620,15790,15790003,BOYACÁ,TASCO,HORMEZAQUE,INDF,ESRI,NULL,1,"1525,517149",15,
3621,15798,15798010,BOYACÁ,TENZA,VALLE GRANDE ARRIBA,INDF,ESRI,NULL,1,"374,9713348",15,
3622,15798,15798007,BOYACÁ,TENZA,MUTATEA,INDF,ESRI,NULL,1,"238,3222047",15,
3623,15798,15798008,BOYACÁ,TENZA,RUCHA,INDF,ESRI,NULL,1,"455,8401757",15,
3624,15798,15798011,BOYACÁ,TENZA,VALLE GRANDE ABAJO,INDF,ESRI,NULL,1,"327,1469779",15,
3625,15798,15798009,BOYACÁ,TENZA,QUEBRADAS,INDF,ESRI,NULL,1,"946,2309674",15,
3626,15798,15798003,BOYACÁ,TENZA,CORA CHIQUITO,INDF,ESRI,NULL,1,"227,2838614",15,
3627,15798,15798012,BOYACÁ,TENZA,RESGUARDO,INDF,ESRI,NULL,1,"524,2803027",15,
3628,15798,15798006,BOYACÁ,TENZA,CHAGUATOQUE,INDF,ESRI,NULL,1,"169,1596724",15,
3629,15798,15798005,BOYACÁ,TENZA,VOLCAN,INDF,ESRI,NULL,1,"143,4762643",15,
3630,15798,15798002,BOYACÁ,TENZA,CORA GRANDE,INDF,ESRI,NULL,1,"193,6186528",15,
3631,15798,15798004,BOYACÁ,TENZA,APOSENTO,INDF,ESRI,NULL,1,"458,1742918",15,
3632,15798,15798001,BOYACÁ,TENZA,BARZAL,INDF,ESRI,NULL,1,"497,2939741",15,
3633,15804,15804019,BOYACÁ,TIBANÁ,SAN JOSE,2010,POT,NULL,1,"377,8962909",15,
3634,15804,15804006,BOYACÁ,TIBANÁ,EL CARMEN,2010,POT,NULL,1,"818,2479381",15,
3635,15804,15804017,BOYACÁ,TIBANÁ,QUICHATOQUE,2010,POT,NULL,1,"1126,799075",15,
3636,15804,15804015,BOYACÁ,TIBANÁ,PIE DE PEÑA,2010,POT,NULL,1,"337,9968061",15,
3637,15804,15804023,BOYACÁ,TIBANÁ,SITANTA,2010,POT,NULL,1,"278,3271844",15,
3638,15804,15804007,BOYACÁ,TIBANÁ,GAMBITA,2010,POT,NULL,1,"184,3756694",15,
3639,15804,15804005,BOYACÁ,TIBANÁ,CHIGUATA,2010,POT,NULL,1,"2288,888125",15,
3640,15804,15804012,BOYACÁ,TIBANÁ,MANGLES,2010,POT,NULL,1,"383,6438089",15,
3641,15804,15804001,BOYACÁ,TIBANÁ,ARRAYAN,2010,POT,NULL,1,"103,8341553",15,
3642,15804,15804013,BOYACÁ,TIBANÁ,MARANTA,2010,POT,NULL,1,"183,5048626",15,
3643,15804,15804010,BOYACÁ,TIBANÁ,LAS JUNTAS,2010,POT,NULL,1,"154,8230939",15,
3644,15804,15804004,BOYACÁ,TIBANÁ,CARARE,2010,POT,NULL,1,"220,2249338",15,
3645,15804,15804020,BOYACÁ,TIBANÁ,SASTOQUE,2010,POT,NULL,1,"153,1376706",15,
3646,15804,15804018,BOYACÁ,TIBANÁ,RUCHE,2010,POT,NULL,1,"608,3423989",15,
